t,x,y,yaw,state,front,back,left,right
53.97,1.5158560915238632,0.7457217767654151,3.0736056459261287,NAV_TO_BOX,2.2464523315429688,1.5296510457992554,2.8863327503204346,0.5751907229423523
54.009,1.5158560915238632,0.7457217767654151,3.0736056459261287,NAV_TO_BOX,2.3004443645477295,1.5232746601104736,2.8826868534088135,0.5750539302825928
54.04,1.515856555868261,0.745722796102053,3.0776320099609236,NAV_TO_BOX,2.3004443645477295,1.5232746601104736,2.8826868534088135,0.5750539302825928
54.07,1.515856555868261,0.745722796102053,3.0776320099609236,NAV_TO_BOX,2.3004443645477295,1.5232746601104736,2.8826868534088135,0.5750539302825928
54.11,1.5158578801807074,0.7457252456388334,3.087931314102771,NAV_TO_BOX,2.3004443645477295,1.5232746601104736,2.8826868534088135,0.5750539302825928
54.14,1.5158587405590735,0.7457256700981836,3.090253347486279,NAV_TO_BOX,2.3263235092163086,1.5258033275604248,2.8812096118927,0.5725960731506348
54.17,1.5158585524427663,0.7457265898013011,3.0926678873286453,NAV_TO_BOX,2.3263235092163086,1.5258033275604248,2.8812096118927,0.5725960731506348
54.21,1.5158589737750086,0.7457274396539922,3.0941927989396887,ARM_DROP,2.3479115962982178,1.5279178619384766,2.8800995349884033,0.5724146962165833
54.24,1.515859768914595,0.7457278211271674,3.0941927911875893,ARM_DROP,2.3479115962982178,1.5279178619384766,2.8800995349884033,0.5724146962165833
54.27,1.5158595675620947,0.7457286384553747,3.0941927932710853,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5724142789840698
54.31,1.515859939345182,0.7457293887848256,3.094192790538387,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5724142789840698
54.34,1.5158606743104146,0.7457297235977368,3.0941927904318205,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835297763347626
54.37,1.5158604632394923,0.7457304454885679,3.0941927903257826,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835297763347626
54.41,1.5158607912646924,0.745731106684531,3.0941927901850392,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353174328804016
54.44,1.5158614710900666,0.745731400188659,3.0941927900779063,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353174328804016
54.47,1.5158612535137623,0.7457320378037625,3.094192789968693,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835314154624939
54.51,1.515861542953036,0.7457326204189701,3.0941927898202057,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835314154624939
54.54,1.5158621722174983,0.7457328776161386,3.0941927897053136,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353302478790283
54.57,1.5158619508445008,0.7457334408772087,3.0941927895890324,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353302478790283
54.61,1.515862206258698,0.7457339542496407,3.0941927894315726,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835332930088043
54.64,1.5158627891180319,0.7457341795416281,3.0941927893120726,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835332930088043
54.67,1.5158625662165504,0.7457346771971046,3.094192789193508,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835347533226013
54.71,1.5158627916260696,0.7457351295551461,3.0941927890353447,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835347533226013
54.74,1.5158633318557657,0.7457353268153348,3.0941927889181815,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835357069969177
54.77,1.5158631093131412,0.7457357665794632,3.094192788805216,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835357069969177
54.81,1.5158633082620563,0.745736165173749,3.0941927886599507,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353609442710876
54.84,1.5158638092955419,0.7457363378102377,3.0941927885541465,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353609442710876
54.87,1.5158635886703224,0.7457367264856262,3.094192788449424,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353689908981323
54.91,1.5158637642828954,0.7457370777052199,3.0941927883120814,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353689908981323
54.94,1.5158642292456486,0.7457372287164182,3.0941927882093494,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353779315948486
54.97,1.5158640118130677,0.7457375723020542,3.0941927881073332,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353779315948486
55.01,1.5158641668435502,0.745737881776823,3.094192787972728,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353761434555054
55.04,1.5158645985835628,0.7457380138004208,3.0941927878723905,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48353761434555054
55.07,1.515864385375213,0.7457383175868705,3.0941927877731747,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835388660430908
55.11,1.5158645222517362,0.7457385902776953,3.0941927876421693,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835388660430908
55.14,1.5158649233667278,0.7457387056337959,3.0941927875444013,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835398197174072
55.17,1.5158647152051576,0.7457389742871102,3.0941927874346837,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835398197174072
55.21,1.515864836068413,0.7457392145653765,3.094192787270552,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835398495197296
55.24,1.5158652089301707,0.7457393152944882,3.0941927871519064,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835398495197296
55.27,1.515865006459021,0.7457395529301553,3.094192787030385,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354053497314453
55.31,1.5158651131963463,0.7457397646477997,3.094192786869463,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354098200798035
55.34,1.5158654599724963,0.7457398525442966,3.0941927867473153,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354098200798035
55.37,1.5158652636827343,0.7457400627924233,3.094192786623035,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354098200798035
55.41,1.5158653579581571,0.7457402493436572,3.0941927864516745,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354098200798035
55.44,1.5158656806316662,0.7457403259852514,3.094192786318255,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835416376590729
55.47,1.5158654908843947,0.7457405120480132,3.0941927861818885,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835416376590729
55.51,1.5158655741651084,0.7457406764237104,3.094192785997954,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354172706604004
55.54,1.5158658745517557,0.7457407431974069,3.0941927858600375,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354172706604004
55.57,1.5158656915980273,0.7457409078996872,3.0941927857231053,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835417866706848
55.61,1.515865765177722,0.7457410527353114,3.0941927855405758,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835417866706848
55.64,1.5158660449417725,0.7457411108602663,3.09419278540245,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354271054267883
55.67,1.5158658689397826,0.7457412566942899,3.094192785264258,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354271054267883
55.71,1.515865933959212,0.7457413843121266,3.0941927850785063,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354238271713257
55.74,1.5158661946274796,0.7457414348597775,3.0941927849364776,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354238271713257
55.77,1.5158660256574588,0.7457415640244535,3.094192784795337,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354238271713257
55.81,1.515866083122564,0.745741676470823,3.0941927846055584,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354238271713257
55.84,1.515866326097051,0.7457417203826164,3.094192784462192,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835432767868042
55.87,1.5158661641741584,0.7457418348182177,3.094192784319391,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835432767868042
55.91,1.515866214972041,0.7457419338962674,3.0941927841280754,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354342579841614
55.94,1.5158664415412972,0.7457419719992681,3.094192783983457,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354342579841614
55.97,1.5158662866267536,0.7457420734180001,3.094192783839096,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4835429787635803
56.0,1.5158662866267536,0.7457420734180001,3.094192783839096,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354387283325195
56.04,1.5158665039280381,0.7457421083903302,3.09419278369428,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354387283325195
56.07,1.5158665039280381,0.7457421083903302,3.09419278369428,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354387283325195
56.11,1.5158664346179007,0.7457423605693868,3.094192783160586,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354387283325195
56.14,1.515866631838641,0.7457423891455532,3.094192783014003,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.48354387283325195
56.17,1.5158664906553925,0.7457424688864385,3.0941927828677875,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.46216219663619995
56.21,1.5158665257871753,0.7457425366599199,3.094192782672351,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.46216219663619995
56.24,1.5158667098848935,0.7457425613516326,3.094192782524394,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.45025214552879333
56.27,1.5158665753595606,0.7457426320977497,3.09419278237668,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.45025214552879333
56.31,1.515866606441814,0.7457426918125762,3.0941927821787636,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.438752681016922
56.34,1.5158667783438686,0.7457427131113541,3.0941927820294564,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.438752681016922
56.37,1.5158666503054266,0.7457427759020345,3.0941927818812682,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.42975279688835144
56.41,1.5158666778116616,0.7457428285160854,3.0941927816833252,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.42975279688835144
56.44,1.515866838373951,0.7457428468532088,3.094192781533884,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.42234349250793457
56.47,1.515866716633695,0.7457429026060944,3.094192781384972,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.42234349250793457
56.51,1.5158667409816309,0.7457429489634128,3.0941927811857908,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4158717691898346
56.54,1.5158668909947106,0.7457429647171935,3.094192781035265,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4158717691898346
56.57,1.5158667753506836,0.7457430142425858,3.0941927808850944,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4100223183631897
56.61,1.515866796908845,0.7457430550869063,3.0941927806842275,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.4100223183631897
56.64,1.5158669371034648,0.7457430685890872,3.0941927805323526,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.40463462471961975
56.67,1.5158668273442213,0.7457431126025977,3.094192780380824,ARM_DROP,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.40463462471961975
56.71,1.5158668464377598,0.7457431485892658,3.0941927801783584,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3995983898639679
56.74,1.5158669774898765,0.745743160130653,3.094192780125707,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3995983898639679
56.77,1.5158668733976595,0.7457431992643561,3.094192780125361,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3948959410190582
56.81,1.5158668903134795,0.7457432309708323,3.0941927801247906,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3948959410190582
56.84,1.5158670128488048,0.745743240806252,3.0941927801244256,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.39085137844085693
56.87,1.5158669142022236,0.7457432756185199,3.094192780124397,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.39085137844085693
56.91,1.515866929193505,0.7457433035536342,3.094192780124327,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.387193888425827
56.94,1.5158670437916324,0.7457433119062958,3.094192780124309,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.387193888425827
56.97,1.515866950367902,0.74574334289047,3.094192780124391,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3837946951389313
57.01,1.5158669636580833,0.7457433675025774,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3837946951389313
57.04,1.5158670708562383,0.7457433745679122,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38058874011039734
57.07,1.515866982433044,0.7457434021599488,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38058874011039734
57.11,1.5158669942193352,0.7457434238441167,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3810906410217285
57.14,1.5158670945157853,0.7457434297931552,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3810906410217285
57.17,1.5158670108728187,0.7457434543783693,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3812786042690277
57.21,1.5158670213292993,0.7457434734827098,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3812786042690277
57.24,1.5158671151864576,0.7457434784650526,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3837141692638397
57.27,1.5158670361066746,0.7457435003840629,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3837141692638397
57.31,1.5158670453870227,0.745743517215312,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38061007857322693
57.34,1.5158671332342784,0.7457435213617456,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38061007857322693
57.37,1.515867058504917,0.74574354091572,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.384178102016449
57.41,1.515867066744816,0.7457435557441554,3.0941927801243483,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.384178102016449
57.44,1.515867148981113,0.7457435591689499,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3810123801231384
57.47,1.515867148981113,0.7457435591689499,3.0941927801243474,DETACH_CUBE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3810123801231384
57.51,1.5158670857137606,0.7457435896880024,3.0941927801243483,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3867594003677368
57.54,1.515867162709956,0.7457435924909347,3.0941927801241493,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3867594003677368
57.57,1.515867096064143,0.7457436080831125,3.0941927801240943,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3829635679721832
57.61,1.5158671025685735,0.7457436195920687,3.0941927801240667,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3829635679721832
57.64,1.5158671746695906,0.7457436218601999,3.0941927801240756,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3918318450450897
57.67,1.5158671117688327,0.745743635797721,3.094192780124087,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3918318450450897
57.71,1.5158671175518896,0.74574364593676,3.0941927801241085,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3877522349357605
57.74,1.515867185078687,0.745743647746,3.0941927801243607,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3877522349357605
57.77,1.515867125733797,0.7457436602133344,3.0941927801254,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3841209411621094
57.81,1.5158671308780383,0.745743669145377,3.0941927801260642,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3841209411621094
57.84,1.515867194129415,0.745743670561858,3.094192780126001,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3807719647884369
57.87,1.5158671381580078,0.7457436817223009,3.0941927801260216,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3807719647884369
57.91,1.5158671427363757,0.7457436895909013,3.094192780126052,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.40214070677757263
57.94,1.5158672019906252,0.7457436906721864,3.0941927801260785,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.40214070677757263
57.97,1.5158671492172693,0.7457437006703284,3.0941927801261015,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.39524808526039124
58.01,1.5158671532942196,0.7457437076019746,3.094192780126128,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.3893536925315857
58.04,1.5158671532942196,0.7457437076019746,3.094192780126128,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38557419180870056
58.07,1.5158671532942196,0.7457437076019746,3.094192780126128,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38557419180870056
58.11,1.5158671626994447,0.7457437234681705,3.094192780128276,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38557419180870056
58.14,1.5158672147197616,0.7457437240226565,3.0941927801285583,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38557419180870056
58.17,1.5158671678443498,0.7457437320657936,3.0941927801292084,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38232681155204773
58.21,1.5158671710827614,0.7457437374446354,3.0941927801303213,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.38232681155204773
58.24,1.515867219832363,0.7457437377951893,3.094192780130823,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.27,1.5158671756708844,0.7457437450181166,3.09419278013083,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.31,1.515867178559731,0.7457437497561824,3.09419278013083,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.34,1.5158672242488767,0.7457437499354956,3.0941927801308844,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.37,1.5158671826538859,0.7457437564273668,3.0941927801309403,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.41,1.5158671852325447,0.7457437606008949,3.0941927801310096,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.44,1.5158672280574426,0.745743760637256,3.094192780131006,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.47,1.5158671888882869,0.7457437664771406,3.0941927801310096,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.51,1.5158671911915877,0.7457437701533048,3.0941927801313045,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.54,1.5158672313353942,0.7457437700711546,3.094192780132056,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.57,1.5158671944580635,0.7457437753292048,3.0941927801325666,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.61,1.5158671965168218,0.7457437785671913,3.0941927801328926,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.64,1.5158672341505635,0.7457437783876094,3.094192780133857,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.67,1.5158671994375192,0.7457437831260909,3.0941927801339157,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.71,1.5158672012790058,0.7457437859780477,3.0941927801339086,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.74,1.5158672365624302,0.7457437857191804,3.0941927801339033,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.77,1.515867203892415,0.745743789993381,3.094192780133905,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.81,1.5158672055407698,0.7457437925052552,3.0941927801340916,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.84,1.5158672386231316,0.7457437921826903,3.094192780134535,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.87,1.515867207880967,0.7457437960417235,3.0941927801345623,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.91,1.5158672093575636,0.7457437982539977,3.0941927801345623,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.94,1.5158672403783506,0.7457437978810922,3.0941927801345606,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
58.97,1.5158672114547238,0.7457438013686071,3.0941927801345623,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
59.01,1.5158672127784942,0.7457438033169497,3.094192780134907,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
59.04,1.5158672418681003,0.7457438029051194,3.094192780134733,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
59.07,1.5158672146593486,0.745743806059927,3.0941927801347364,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
59.11,1.5158672158470645,0.745743807775763,3.0941927801347426,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,1.0770725011825562
59.14,1.515867243127411,0.7457438073347339,3.0941927801348164,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6650518178939819
59.17,1.5158672175352994,0.7457438101913602,3.094192780135144,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6650518178939819
59.209,1.5158672162892433,0.7457438117739911,3.0941927801350677,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6479089260101318
59.24,1.5158672446878851,0.745743811216644,3.0941927801350606,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6479089260101318
59.27,1.5158672206068393,0.7457438138064162,3.0941927801350597,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6319565176963806
59.31,1.5158672215534437,0.745743815137576,3.094192780135278,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6319565176963806
59.34,1.5158672455442628,0.7457438146619202,3.094192780135328,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6149886250495911
59.37,1.515867222900274,0.7457438170115378,3.0941927801353297,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.6149886250495911
59.41,1.515867223751968,0.7457438181836982,3.0941927801353297,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5979681015014648
59.44,1.5158672462546952,0.74574381769993,3.094192780135328,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5979681015014648
59.47,1.5158672249642968,0.7457438198337875,3.0941927801353297,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5810362696647644
59.51,1.5158672257312822,0.7457438208658913,3.0941927801353377,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5810362696647644
59.54,1.5158672468392294,0.7457438203789358,3.0941927801353457,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.57,1.5158672268235271,0.7457438223187829,3.09419278013535,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.61,1.5158672275148575,0.7457438232275196,3.0941927801353546,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.64,1.5158672473153663,0.7457438227414738,3.0941927801353537,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.67,1.515867228499818,0.7457438245067141,3.0941927801353475,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.71,1.5158672291235342,0.7457438253067868,3.0941927801353386,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.74,1.5158672476983726,0.7457438248250327,3.0941927801353812,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.77,1.5158672300125788,0.7457438264329874,3.0941927801353795,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.81,1.5158672305758243,0.7457438271373499,3.0941927801353795,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.84,1.5158672480015538,0.7457438266626538,3.0941927801354088,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.87,1.5158672313790553,0.7457438281287969,3.0941927801354097,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.91,1.5158672318881796,0.7457438287488608,3.0941927801354097,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.94,1.515867248236498,0.74574382828346,3.0941927801354328,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
59.97,1.515867232614578,0.7457438296216232,3.094192780135454,ARM_HOME,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
60.01,1.515867232614578,0.7457438296216232,3.094192780135454,EXPLORE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
60.04,1.5158672330752265,0.745743830167442,3.094192780135456,EXPLORE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
60.07,1.5158672330752265,0.745743830167442,3.094192780135456,EXPLORE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
60.11,1.5158655257624092,0.7457439186917417,3.0976574254738938,EXPLORE,2.3492846488952637,1.5273398160934448,2.8800323009490967,0.5779204368591309
60.14,1.5158603891793583,0.7457441058772473,3.1151043610150277,EXPLORE,2.4105207920074463,1.5240803956985474,2.8756842613220215,0.5775014758110046
60.17,1.515855232684995,0.7457442134272224,3.1316040467910304,EXPLORE,2.4105207920074463,1.5240803956985474,2.8756842613220215,0.5775014758110046
